night_date,year,month,min_temp,max_temp,avg_temp,hours_counted,is_tropical
2021-09-23,2021,9,24.4,28.0,25.9,12,0
2021-09-24,2021,9,24.5,27.0,25.4,12,0
2021-09-25,2021,9,25.1,27.8,26.0,12,1
2021-09-26,2021,9,25.1,27.3,25.9,12,1
2021-09-27,2021,9,25.4,28.6,26.7,12,1
2021-09-28,2021,9,26.0,31.9,28.1,12,1
2021-09-29,2021,9,25.8,28.1,26.5,12,1
2021-09-30,2021,9,24.6,28.2,26.0,12,0
2021-10-01,2021,10,25.0,27.5,25.9,12,0
2021-10-02,2021,10,26.1,31.8,28.2,12,1
2021-10-03,2021,10,25.1,29.2,26.8,12,1
2021-10-04,2021,10,27.0,30.6,27.8,12,1
2021-10-05,2021,10,26.1,30.9,27.9,12,1
2021-10-06,2021,10,26.0,30.8,27.6,12,1
2021-10-07,2021,10,25.6,28.6,26.9,12,1
2021-10-08,2021,10,26.7,29.2,27.6,12,1
2021-10-09,2021,10,28.7,40.5,32.3,12,1
2021-10-10,2021,10,23.3,31.0,26.6,12,0
2021-10-11,2021,10,22.5,27.4,24.5,12,0
2021-10-12,2021,10,23.3,26.4,24.5,12,0
2021-10-13,2021,10,22.8,25.6,23.9,12,0
2021-10-14,2021,10,23.2,27.7,25.2,12,0
2021-10-15,2021,10,25.6,41.5,32.3,12,1
2021-10-16,2021,10,25.9,38.8,31.2,12,1
2021-10-17,2021,10,27.1,37.2,30.4,12,1
2021-10-18,2021,10,26.7,32.7,29.7,12,1
2021-10-19,2021,10,25.1,35.5,29.1,12,1
2021-10-20,2021,10,27.6,37.8,31.3,12,1
2021-10-21,2021,10,23.0,35.8,29.0,12,0
2021-10-22,2021,10,21.4,33.8,26.3,12,0
2021-10-23,2021,10,24.2,33.1,27.2,12,0
2021-10-24,2021,10,26.1,33.2,28.2,12,1
2021-10-25,2021,10,27.5,37.2,31.5,12,1
2021-10-26,2021,10,25.0,28.0,26.8,12,0
2021-10-27,2021,10,24.8,32.3,28.2,12,0
2021-10-28,2021,10,24.1,30.0,27.0,12,0
2021-10-29,2021,10,24.1,30.5,26.9,12,0
2021-10-30,2021,10,23.6,30.6,26.8,12,0
2021-10-31,2021,10,25.9,33.9,30.2,12,1
2021-11-01,2021,11,21.4,27.9,24.4,12,0
2021-11-02,2021,11,22.5,30.8,26.0,12,0
2021-11-03,2021,11,24.5,35.8,28.7,12,0
2021-11-04,2021,11,23.5,32.5,27.0,12,0
2021-11-05,2021,11,22.9,30.9,26.2,12,0
2021-11-06,2021,11,22.4,29.1,25.6,12,0
2021-11-07,2021,11,20.5,27.0,23.4,12,0
2021-11-08,2021,11,21.0,27.2,23.6,12,0
2021-11-09,2021,11,21.9,25.5,23.1,12,0
2021-11-10,2021,11,26.0,28.5,27.0,12,1
2021-11-11,2021,11,24.1,32.2,27.9,12,0
2021-11-12,2021,11,23.5,29.0,24.9,12,0
2021-11-13,2021,11,21.4,27.1,24.5,12,0
2021-11-14,2021,11,22.6,28.4,25.0,12,0
2021-11-15,2021,11,23.0,28.5,25.2,12,0
2021-11-16,2021,11,23.8,27.6,25.2,12,0
2021-11-17,2021,11,23.4,28.5,24.9,12,0
2021-11-18,2021,11,22.2,27.5,24.6,12,0
2021-11-19,2021,11,24.5,31.6,28.1,12,0
2021-11-20,2021,11,25.0,36.0,29.4,12,0
2021-11-21,2021,11,26.0,36.3,28.4,12,1
2021-11-22,2021,11,24.5,35.2,29.3,12,0
2021-11-23,2021,11,23.9,36.7,28.6,12,0
2021-11-24,2021,11,23.6,36.7,29.3,12,0
2021-11-25,2021,11,20.5,29.9,25.4,12,0
2021-11-26,2021,11,21.2,31.5,24.4,12,0
2021-11-27,2021,11,20.6,30.8,25.2,12,0
2021-11-28,2021,11,18.5,27.5,22.4,12,0
2021-11-29,2021,11,16.4,26.1,20.6,12,0
2021-11-30,2021,11,20.2,29.7,23.9,12,0
2021-12-01,2021,12,21.5,29.9,25.2,12,0
2021-12-02,2021,12,22.2,30.4,26.0,12,0
2021-12-03,2021,12,20.0,30.0,24.5,12,0
2021-12-04,2021,12,22.8,31.9,26.2,12,0
2021-12-05,2021,12,22.9,32.2,27.1,12,0
2021-12-06,2021,12,20.6,28.3,23.7,12,0
2021-12-07,2021,12,17.3,29.0,22.2,12,0
2021-12-08,2021,12,19.8,29.6,23.8,12,0
2021-12-09,2021,12,21.4,28.6,25.1,12,0
2021-12-10,2021,12,19.9,28.8,23.8,12,0
2021-12-11,2021,12,19.8,31.9,25.1,12,0
2021-12-12,2021,12,20.1,31.7,24.6,12,0
2021-12-13,2021,12,20.5,30.9,24.8,12,0
2021-12-14,2021,12,17.1,31.1,22.5,12,0
2021-12-15,2021,12,16.5,24.1,20.0,12,0
2021-12-16,2021,12,18.2,21.5,19.9,12,0
2021-12-17,2021,12,20.0,22.9,21.6,12,0
2021-12-18,2021,12,18.6,22.2,19.9,12,0
2021-12-19,2021,12,21.0,26.7,23.5,12,0
2021-12-20,2021,12,19.6,24.9,22.5,12,0
2021-12-21,2021,12,20.3,26.1,23.2,12,0
2021-12-22,2021,12,18.9,31.1,24.4,12,0
2021-12-23,2021,12,20.4,31.0,24.9,12,0
2021-12-24,2021,12,19.5,32.0,24.9,12,0
2021-12-25,2021,12,20.0,31.9,25.0,12,0
2021-12-26,2021,12,19.0,31.6,24.1,12,0
2021-12-27,2021,12,20.4,31.6,25.0,12,0
2021-12-28,2021,12,19.6,31.9,24.8,12,0
2021-12-29,2021,12,19.9,31.5,24.6,12,0
2021-12-30,2021,12,20.1,31.6,24.6,12,0
2021-12-31,2021,12,19.4,31.6,24.3,12,0
2022-01-01,2022,1,20.2,31.4,25.0,12,0
2022-01-02,2022,1,17.8,29.9,23.0,12,0
2022-01-03,2022,1,18.4,28.9,22.5,12,0
2022-01-04,2022,1,18.5,29.5,23.0,12,0
2022-01-05,2022,1,15.8,28.4,21.1,12,0
2022-01-06,2022,1,17.6,27.9,21.5,12,0
2022-01-07,2022,1,18.8,27.4,22.3,12,0
2022-01-08,2022,1,19.9,29.9,23.3,12,0
2022-01-09,2022,1,20.8,26.6,23.2,12,0
2022-01-10,2022,1,17.5,25.3,21.2,12,0
2022-01-11,2022,1,18.8,27.5,22.9,12,0
2022-01-12,2022,1,22.8,29.0,25.0,12,0
2022-01-13,2022,1,19.1,23.8,21.4,12,0
2022-01-14,2022,1,19.6,25.3,21.9,12,0
2022-01-15,2022,1,23.8,31.8,26.9,12,0
2022-01-16,2022,1,21.6,31.9,26.7,12,0
2022-01-17,2022,1,21.6,33.1,25.7,12,0
2022-01-18,2022,1,21.0,32.7,25.7,12,0
2022-01-19,2022,1,19.0,33.8,25.4,12,0
2022-01-20,2022,1,17.5,29.6,22.1,12,0
2022-01-21,2022,1,21.3,28.1,23.8,12,0
2022-01-22,2022,1,22.7,33.8,27.3,12,0
2022-01-23,2022,1,23.8,33.1,27.5,12,0
2022-01-24,2022,1,24.0,31.5,27.3,12,0
2022-01-25,2022,1,20.6,32.7,25.7,12,0
2022-01-26,2022,1,19.0,27.1,22.0,12,0
2022-01-27,2022,1,17.2,22.4,19.6,12,0
2022-01-28,2022,1,19.8,24.8,21.2,12,0
2022-01-29,2022,1,20.0,25.5,21.8,12,0
2022-01-30,2022,1,22.3,24.0,22.9,12,0
2022-01-31,2022,1,21.8,25.8,23.3,12,0
2022-02-01,2022,2,26.2,35.4,29.6,12,1
2022-02-02,2022,2,22.8,35.0,28.2,12,0
2022-02-03,2022,2,19.3,32.0,25.0,12,0
2022-02-04,2022,2,18.0,32.0,24.3,12,0
2022-02-05,2022,2,17.3,30.0,22.2,12,0
2022-02-06,2022,2,16.5,28.7,21.5,12,0
2022-02-07,2022,2,16.8,27.4,21.2,12,0
2022-02-08,2022,2,20.7,32.8,25.7,12,0
2022-02-09,2022,2,21.5,33.2,26.2,12,0
2022-02-10,2022,2,23.4,31.9,27.1,12,0
2022-02-11,2022,2,19.5,30.4,24.8,12,0
2022-02-12,2022,2,19.2,30.2,24.4,12,0
2022-02-13,2022,2,19.5,29.2,23.0,12,0
2022-02-14,2022,2,21.4,29.0,25.0,12,0
2022-02-15,2022,2,20.0,29.3,24.2,12,0
2022-02-16,2022,2,20.0,29.4,24.6,12,0
2022-02-17,2022,2,20.2,29.0,24.2,12,0
2022-02-18,2022,2,21.1,29.3,24.6,12,0
2022-02-19,2022,2,20.0,27.2,22.8,12,0
2022-02-20,2022,2,20.5,32.2,25.4,12,0
2022-02-21,2022,2,22.8,29.1,24.1,12,0
2022-02-22,2022,2,20.0,24.0,22.1,12,0
2022-02-23,2022,2,18.6,23.5,20.3,12,0
2022-02-24,2022,2,18.1,22.9,20.4,12,0
2022-02-25,2022,2,17.6,21.8,19.6,12,0
2022-02-26,2022,2,16.8,21.5,18.9,12,0
2022-02-27,2022,2,16.6,21.8,18.8,12,0
2022-02-28,2022,2,16.5,21.4,18.6,12,0
2022-03-01,2022,3,19.4,22.6,20.1,12,0
2022-03-02,2022,3,21.6,32.5,26.4,12,0
2022-03-03,2022,3,20.0,32.2,25.8,12,0
2022-03-04,2022,3,18.0,30.4,23.2,12,0
2022-03-05,2022,3,17.8,24.5,21.2,12,0
2022-03-06,2022,3,18.4,21.4,19.8,12,0
2022-03-07,2022,3,18.5,30.1,23.5,12,0
2022-03-08,2022,3,17.0,28.9,20.4,12,0
2022-03-09,2022,3,15.4,27.5,20.1,12,0
2022-03-10,2022,3,18.1,32.5,23.7,12,0
2022-03-11,2022,3,20.3,33.0,25.8,12,0
2022-03-12,2022,3,19.1,33.5,25.6,12,0
2022-03-13,2022,3,18.9,29.3,21.9,12,0
2022-03-14,2022,3,16.4,22.8,19.6,12,0
2022-03-15,2022,3,15.4,21.4,18.2,12,0
2022-03-16,2022,3,17.7,28.5,22.7,12,0
2022-03-17,2022,3,17.1,29.7,22.8,12,0
2022-03-18,2022,3,18.4,28.3,21.7,12,0
2022-03-19,2022,3,17.2,22.8,19.1,12,0
2022-03-20,2022,3,16.8,22.6,18.9,12,0
2022-03-21,2022,3,17.6,23.9,19.6,12,0
2022-03-22,2022,3,19.3,23.5,20.5,12,0
2022-03-23,2022,3,18.9,22.5,20.5,12,0
2022-03-24,2022,3,16.9,22.2,19.4,12,0
2022-03-25,2022,3,16.4,23.7,19.4,12,0
2022-03-26,2022,3,15.4,20.5,17.3,12,0
2022-03-27,2022,3,16.9,19.8,17.7,12,0
2022-03-28,2022,3,17.6,21.7,19.1,12,0
2022-03-29,2022,3,19.5,21.9,20.1,12,0
2022-03-30,2022,3,19.0,27.5,21.5,12,0
2022-03-31,2022,3,20.4,31.6,24.2,12,0
2022-04-01,2022,4,17.9,26.0,20.7,12,0
2022-04-02,2022,4,16.5,20.1,17.6,12,0
2022-04-03,2022,4,16.4,20.0,17.7,12,0
2022-04-04,2022,4,16.7,20.6,18.2,12,0
2022-04-05,2022,4,18.0,21.5,19.1,12,0
2022-04-06,2022,4,22.1,30.2,26.2,12,0
2022-04-07,2022,4,22.8,35.5,28.9,12,0
2022-04-08,2022,4,21.2,32.1,26.3,12,0
2022-04-09,2022,4,18.0,25.1,20.8,12,0
2022-04-10,2022,4,17.8,21.0,19.0,12,0
2022-04-11,2022,4,18.5,22.8,20.0,12,0
2022-04-12,2022,4,19.1,24.5,21.1,12,0
2022-04-13,2022,4,19.5,23.5,20.9,12,0
2022-04-14,2022,4,18.6,24.0,20.8,12,0
2022-04-15,2022,4,17.5,22.2,19.2,12,0
2022-04-16,2022,4,16.9,20.2,17.9,12,0
2022-04-17,2022,4,17.9,21.8,19.1,12,0
